Date,cardano_open,cardano_high,cardano_low,cardano_close,cardano_volume,cardano_MarketCap,polkadot_open,polkadot_high,polkadot_low,polkadot_close,polkadot_volume,polkadot_MarketCap,chainLink_open,chainLink_high,chainLink_low,chainLink_close,chainLink_volume,chainLink_MarketCap,binance_open,binance_high,binance_low,binance_close,binance_volume,binance_MarketCap,ethereum_open,ethereum_high,ethereum_low,ethereum_close,ethereum_volume,ethereum_MarketCap,tether_open,tether_high,tether_low,tether_close,tether_volume,tether_MarketCap,stellar_open,stellar_high,stellar_low,stellar_close,stellar_volume,stellar_MarketCap,xrp_open,xrp_high,xrp_low,xrp_close,xrp_volume,xrp_MarketCap,litecoin_open,litecoin_high,litecoin_low,litecoin_close,litecoin_volume,litecoin_MarketCap,bitcoin_open,bitcoin_high,bitcoin_low,bitcoin_close,bitcoin_volume,bitcoin_MarketCap
31/08/2020,0.117492684,0.126407942,0.113616811,0.12268828,453559242.2,3180947691,5.905917588,6.459376786,5.772966048,6.300020215,512604781.5,0,16.50404814,16.92058524,15.7084877,15.7084877,1431004361,5497970696,23.64785803,23.91416501,23.05494994,23.19305061,215511200,3349228654,428.5090174,438.5603189,419.7701752,435.0797453,12774741797,48909170052,1.000799828,1.005687785,0.998817829,1.003191214,37949635827,13368167896,0.098314827,0.098969105,0.095455041,0.097310769,200377295.1,2005513495,0.283065155,0.284511705,0.278657795,0.281765646,1209798563,12678006729,62.84405999,63.49125778,60.75156173,61.11379813,2561891272,3994085080,11713.30627,11768.87674,11598.3185,11680.82049,22285928250,2.16E+11
30/08/2020,0.116668012,0.118381539,0.11428636,0.117437366,297044001.3,3044806865,6.153439932,6.21950642,5.749977526,5.869880809,485335136.2,0,16.52511513,17.65683692,16.44201771,16.47296423,1833942061,5765537479,23.00905952,23.83744711,22.96441739,23.64491482,228141192.2,3414480811,399.6166885,428.6639601,399.6083735,428.3957176,11211948040,48151884394,1.003570583,1.005187147,0.998582282,1.001173036,36153398644,10009950000,0.096713444,0.098490169,0.096602685,0.098246801,194696528.5,2024558918,0.274568468,0.283596798,0.274356692,0.28303374,1202203314,12735064439,57.20773813,62.79817441,57.17102425,62.72533993,2759602454,4099231860,11508.71397,11715.26485,11492.38177,11711.50616,19760127945,2.16E+11
29/08/2020,0.109473946,0.117647003,0.108781825,0.116711702,315465775.9,3025992529,6.17592465,6.562905829,6.042308827,6.159143225,527290028.3,0,15.16772621,16.90587035,15.02162394,16.56707811,1982820767,5798477339,23.13402304,23.5130951,22.82955184,23.01127272,213897144.7,3322978734,395.6875866,405.6163554,393.0374231,399.921471,8777703481,44945899480,1.001769292,1.005098393,1.000093716,1.002823912,31070541135,10026455823,0.095796861,0.0973851,0.094888644,0.096736518,176461129.4,1993436712,0.272009054,0.276838517,0.269446765,0.27449658,1053592719,12350936087,57.43887536,58.22694361,57.13005189,57.29173262,2006047086,3743728945,11541.05433,11585.64068,11466.29336,11506.86532,17485597759,2.13E+11
28/08/2020,0.106874643,0.110770418,0.106351962,0.109452565,275672159.7,2837784381,5.639485572,6.333746061,5.540963001,6.159954758,727162235,0,14.5012623,15.43506176,14.30950835,15.1560606,975535520.5,5304621210,23.07765455,23.53282021,22.70905955,23.13381188,260086578.7,3340674193,382.6295684,397.7576364,381.2738416,395.8746661,9120674421,44485705032,1.001786536,1.004705505,0.999367386,1.002036003,31740187752,10018578135,0.093925665,0.09664461,0.093185295,0.095819144,185494719.8,1973574345,0.264657636,0.273301709,0.261308783,0.27204601,1178427813,12240673038,56.10396322,58.16758488,55.56637327,57.35440311,2206041301,3747428403,11325.2956,11545.61541,11316.42244,11542.49973,19807127588,2.13E+11
27/08/2020,0.115257814,0.116113876,0.104409119,0.106824313,361935073.5,2769641487,6.075772238,6.789179914,5.313926273,5.628337353,1289248953,0,15.22918741,15.49438628,14.14521839,14.49771083,1285283437,5074198792,22.25806641,23.13976166,21.92107208,23.08075344,296206827.5,3333012206,386.6098556,395.3491715,374.8664864,382.6326321,10457777652,42992439543,1.002744855,1.007627155,0.996732224,1.002206006,38341362890,10020277863,0.098362139,0.098859034,0.091608614,0.093916969,251313086.7,1934395529,0.277359573,0.278688314,0.257512928,0.264510897,1471948899,11901631634,58.29870188,59.15990617,54.79509794,56.0410168,2212235187,3661200919,11485.6084,11570.78631,11185.94181,11323.39703,23240415076,2.09E+11
26/08/2020,0.113346596,0.117807276,0.111281537,0.115285204,314761939.2,2989007621,5.541405856,6.554688261,5.136205295,6.081716469,1054351759,0,14.23451572,15.59422578,14.14756055,15.25175502,1323937547,5338114257,21.47430724,22.48498034,21.33535574,22.27730452,255812853.9,3216988911,383.9774368,391.873264,378.705855,386.4661242,9967343483,43417926668,1.002331324,1.003726316,0.99852619,1.00185286,37126595563,10016747023,0.098079417,0.100436814,0.096691044,0.098417549,235648982.8,2027230541,0.277692882,0.2801362,0.274876304,0.277490817,1194610015,12485661391,58.44203904,58.99238288,57.2135894,58.35817448,2067102732,3812133909,11366.89493,11530.05307,11296.99337,11488.36349,22466660958,2.12E+11
25/08/2020,0.124525203,0.12459162,0.108372454,0.113292114,431857368.8,2937332630,4.584953246,5.76077535,4.501222746,5.523393007,898847538.5,0,15.13472057,15.4412827,13.76078883,14.21681103,1396339667,4975883859,22.608211,22.63457177,21.15494036,21.47536628,234877041.4,3101183769,408.071685,408.5279297,374.3553912,384.001043,12428442042,43135697974,1.001992843,1.013565601,0.99897022,1.002364988,42567672036,10021867398,0.103518074,0.103518074,0.096650029,0.098112106,226110547.9,2020892437,0.289044246,0.289570874,0.273311058,0.277926681,1403395912,12490744794,62.21510014,62.34196822,57.26755702,58.58066532,2625416624,3826259089,11773.58935,11778.2999,11189.85105,11366.13508,26301509932,2.10E+11
24/08/2020,0.121581052,0.126310032,0.120876375,0.124488436,278021260,3227620470,3.987413492,4.78315824,3.812669519,4.602614152,407690170.9,0,15.15731328,15.8145208,14.79407187,15.18335959,1148602183,5314175857,21.86577809,22.89571779,21.7728595,22.60585255,192633739.3,3264433403,391.6789863,409.3885812,389.3146026,408.1442071,10328860398,45842265023,1.002640626,1.004464427,0.998487995,1.001975626,31794835157,10017974470,0.102973423,0.105924471,0.101459671,0.103501852,170036739.9,2130460274,0.285278257,0.291311522,0.283117296,0.289214989,1237229520,12998070622,60.62325901,62.820099,60.27156219,62.19942538,2490426542,4062179119,11663.68955,11807.63232,11623.25044,11774.59584,20681511755,2.17E+11
23/08/2020,0.125151379,0.125662658,0.120497635,0.121595089,232234230.2,3152604459,4.487058365,4.487058365,3.716271054,3.967065692,320749483.2,0,15.91022907,15.96497624,14.79792985,15.17467567,1286304278,5311136484,22.21905497,22.21905497,21.60768489,21.87084173,181970641.3,3158293019,395.5628392,396.4904174,385.0398089,391.3844998,8137303970,43954518396,1.001263902,1.00426509,0.998148783,1.002345416,29187550605,10021671716,0.102399462,0.103050415,0.099210169,0.103050415,162138540.7,2120493487,0.286358456,0.2872755,0.27882894,0.285386358,1183627267,12826002016,60.26280162,61.48896193,58.34038723,60.62325901,2315616100,3958807136,11679.69596,11713.42979,11559.92126,11664.84799,18482062658,2.15E+11
22/08/2020,0.123747263,0.125744435,0.120037887,0.125275629,296099193.8,3248030061,2.878570043,4.510613389,2.816761853,4.484690143,485801095.8,0,13.83460717,16.23930854,13.82976369,15.96019196,1966563137,5586067185,22.1151721,22.23982002,21.46128578,22.23982002,208053380.7,3211575905,389.0311114,396.4665892,382.8146375,395.8351412,10131847985,44448918222,1.004335867,1.0094889,0.999058526,1.00095571,32892342495,10007777120,0.10043885,0.102477982,0.098508919,0.102461953,206985738.8,2108384556,0.280634775,0.286546384,0.275895816,0.286546384,1417207522,12878136590,59.36305725,60.46170387,58.28854552,60.31115811,2317942996,3937965763,11585.47753,11689.40739,11448.80604,11681.82556,20224191306,2.16E+11
21/08/2020,0.133536165,0.133865823,0.12312719,0.12376041,363034924.3,3208744873,2.896923286,3.090092668,2.730918684,2.875028269,49313136.83,0,16.09039893,16.11376807,13.16842448,13.80085579,2545002567,4830299525,23.10441416,23.35360667,21.85654625,22.12899421,245533836.5,3195571930,416.1487741,418.6379801,387.441124,389.1263503,11781796374,43690315907,1.001181504,1.009250946,0.997231344,1.004548876,41215985711,10043702397,0.10722763,0.109332649,0.100383092,0.100437671,267403132,2065779538,0.292468249,0.295517983,0.280258403,0.28068239,1833818566,12614593511,62.90597185,63.64998541,59.17335969,59.37901943,2911090515,3876858022,11878.02644,11899.25932,11564.97932,11592.48904,23762425999,2.14E+11
20/08/2020,0.129309262,0.133913325,0.12768648,0.133641787,314037833.7,3464940044,2.787857276,3.077783713,2.692895706,2.900080214,48819867.35,0,16.21553619,16.72839175,15.85357268,16.09129742,1441868241,5631954095,22.37169206,23.27177065,22.13014708,23.09257603,240389083.9,3334719466,406.7589136,418.7344485,404.0261038,416.4397949,10043032427,46751356941,1.002062826,1.003447019,0.998810343,1.000408833,32746471325,10002309329,0.102520483,0.107232339,0.101223593,0.10717504,199755664.1,2204351664,0.290301148,0.294098971,0.28607821,0.29257301,1749934412,13148988770,62.01996748,63.53052893,61.28464164,62.96675541,2801314591,4110648055,11761.49974,11900.41118,11710.06337,11878.37162,20175242945,2.19E+11
19/08/2020,0.137426944,0.137965471,0.128147203,0.12927523,383288760.4,3351728015,,,,,,,16.21315993,17.19384285,15.11374364,16.23998416,2269980597,5683994454,23.05558945,23.2536489,22.01115243,22.31039635,224754804.6,3221767589,423.7386008,427.0246492,396.6783416,406.4637868,13137391167,45625864918,1.002423233,1.009823541,0.998799586,1.002407855,40666046435,10022295991,0.108802571,0.109498756,0.100099662,0.102547842,252993404.2,2109180518,0.303512533,0.305540168,0.282474268,0.290245661,2163768928,13044391670,65.5546467,66.96718644,59.5731762,62.0046272,3345972244,4047380317,11990.88478,12028.92344,11687.33283,11758.28359,24502851117,2.17E+11
18/08/2020,0.140817907,0.143104071,0.136154721,0.137426944,340692990.8,3563078059,,,,,,,16.78369217,17.6620199,15.18178607,16.24137455,3107415351,5684481093,23.49196125,23.68034732,22.57513337,23.06718119,259152684.3,3331052285,429.6696196,432.5802957,419.6741074,423.6693157,11978984079,47551407033,1.000096218,1.00947615,0.997239036,1.002720279,40873174066,10025419674,0.113648995,0.116017714,0.107947854,0.108770104,256529526.1,2237158597,0.314217809,0.320405684,0.301843197,0.303307162,2126503478,13631409331,67.05615974,68.03296058,64.27819352,65.52753496,3627257060,4276903970,12251.89597,12335.70707,11954.52575,11991.23325,26043227672,2.21E+11
17/08/2020,0.138470989,0.144116566,0.138397166,0.140919576,425628203.1,3653631796,,,,,,,18.80418549,19.60134007,16.42167604,16.70554485,1851120442,5846940697,23.49710175,23.85601471,23.08570354,23.51010261,264606384.8,3395013043,433.973761,442.7349739,422.6472811,429.5312523,13227089410,48203426751,1.001907064,1.016628618,0.996617099,1.000110595,43047212745,9999327477,0.114618516,0.118987428,0.110739393,0.113654121,419680339.7,2337152018,0.303641162,0.324403486,0.298660432,0.314766588,3001054633,14138912017,63.82654319,68.51951764,61.88155618,67.02804135,3997651594,4374438900,11895.65777,12359.05702,11806.69588,12254.40191,28227687027,2.26E+11
16/08/2020,0.138344762,0.139167493,0.136433382,0.138470989,284566480,3590147102,,,,,,,19.1122496,19.85182134,18.67695483,18.80418549,1672318397,6581464920,23.05028997,23.77033513,22.82897198,23.49710175,271264839,3393135634,433.3505982,436.2658287,415.0862551,433.78661,12168816874,48675162267,1.001093297,1.008545251,0.997908108,1.001880695,35603319606,10017025333,0.106762383,0.115124723,0.104406774,0.114618516,286171648.2,2354748534,0.299766778,0.304051842,0.294289305,0.303491864,2078824448,13632465821,59.94212336,64.28931521,59.33077258,63.82654319,3595771595,4165123797,11866.68558,11934.90092,11737.1886,11892.80406,20583375490,2.20E+11
15/08/2020,0.13828379,0.140631833,0.137334012,0.138303462,343504347.5,3585803603,,,,,,,16.91567335,19.57819738,16.61625944,19.09875053,2623596923,6684562685,23.08856056,23.87938656,22.90173732,23.02175164,269746412.3,3324491959,437.5629959,441.7546006,429.8745908,433.3549265,12416067894,48620820125,1.001003037,1.010069639,0.998148924,1.001032158,38681122091,10008541472,0.104988188,0.108583436,0.103697617,0.106799371,258271148.2,2194110289,0.300246421,0.304188153,0.294890608,0.299660618,2260353636,13460371200,56.72636038,60.37615467,56.72636038,59.92780968,3063536363,3910281206,11768.69714,11963.20306,11768.69714,11865.69857,23354924400,2.19E+11
14/08/2020,0.141317932,0.142451298,0.138102185,0.138337877,355732406.6,3586695888,,,,,,,17.34869352,17.7864161,16.4921224,16.92643243,1797902764,5924251352,22.08011255,23.36223986,21.69671827,23.06979207,357386066.9,3331429313,428.6772679,444.5777547,423.3458615,437.3978395,15064589987,49068474083,1.021124734,1.025900333,0.991814454,1.001023663,38417750789,10008456537,0.10217646,0.108183671,0.101301757,0.104972285,269518942.9,2156574243,0.297532622,0.306373855,0.293853157,0.300371199,2246050523,13492289577,57.70129953,57.98078826,56.35732657,56.75312254,2476128674,3702706247,11772.65939,12150.99367,11685.45548,11768.87062,24237958589,2.17E+11
13/08/2020,0.137499168,0.14315669,0.133637696,0.141244817,470617782.1,3662064337,,,,,,,16.64294041,18.43213922,16.20889499,17.32600239,3691726917,6064100838,21.77322623,22.15269167,20.75382998,22.07554545,299981375.7,3187853579,390.838109,432.9045915,379.710891,428.7417823,18480303526,48091569052,1.01330745,1.023752096,0.99841545,1.020209899,45360887997,10200284776,0.10214555,0.103216703,0.098174174,0.1021374,231325307,2098333739,0.284930099,0.298182148,0.274354377,0.297807281,2061442814,13377121645,54.98871841,57.8620041,52.34872584,57.74131641,2843622469,3766743819,11588.40551,11796.39619,11216.87254,11784.13739,27522199497,2.18E+11
12/08/2020,0.137423564,0.138919335,0.124850315,0.137398309,434540366.8,3562335655,,,,,,,13.09777751,16.74915744,12.67935461,16.62154287,2657494080,5817540005,21.30977943,22.18713089,20.61529647,21.75145048,256078366.2,3141052138,380.0638178,391.3123146,367.9236078,391.0241621,12408772745,43855501072,1.003745165,1.024366876,0.995208509,1.013791044,38419235281,10136107644,0.100965204,0.103657775,0.097064053,0.102179493,223009012.5,2098483146,0.284376339,0.28984892,0.274191114,0.284930451,2001506679,12798710938,54.36639176,55.55856242,52.32285761,54.96858456,2450391467,3585464599,11404.59688,11748.39649,11249.60544,11584.93458,25064548486,2.14E+11
11/08/2020,0.143709032,0.144794731,0.133463801,0.137435555,595072471.3,3563301331,,,,,,,13.45556566,13.49575827,12.34460814,13.10599048,1621590153,4587096666,22.62841286,22.76442022,20.83673081,21.25694535,310846749.4,3069642355,395.8947239,398.478901,370.8606178,380.3840683,12792218737,42656945169,1.000568949,1.009407851,0.996914669,1.00369069,39924390806,10035122064,0.106025527,0.108494609,0.097953489,0.100931697,531368378.8,2072856903,0.294682627,0.305783314,0.27460268,0.284449361,4542499150,12777100987,58.28884584,59.4397778,53.23125082,54.38684316,2754950222,3547154657,11881.64754,11932.71117,11195.70927,11410.52568,27039782640,2.11E+11
10/08/2020,0.145381412,0.146591211,0.142888805,0.143854947,311836534.6,3729737359,,,,,,,13.84344139,13.94233153,12.87840391,13.44103546,1965617198,4704362412,22.48019923,22.84382518,22.27504124,22.61379626,239664308.4,3265580526,391.0414936,399.3759443,391.0414936,395.8875695,11685827893,44390142137,1.004491071,1.018505508,0.999212152,1.001059293,36347245628,10008812770,0.105185502,0.106910084,0.103884923,0.105994095,235437879.8,2176525074,0.288568761,0.299404613,0.288568761,0.294658626,2108627560,13219165922,57.11675755,59.24289499,57.11675755,58.28884584,2247183310,3801224617,11662.25693,12045.14032,11662.25693,11878.11133,26114112569,2.19E+11
09/08/2020,0.146315381,0.152013563,0.142816546,0.145244269,426878183.7,3765758412,,,,,,,12.7110896,14.35521412,12.13088371,13.85320526,2749237741,4848621841,22.89388564,22.94205715,22.16116075,22.47553653,216694610.4,3245614914,395.3052362,399.7370784,385.8307281,391.1204549,9451065592,43850292041,0.999828287,1.009511661,0.998617603,1.00317006,26113895986,10029916688,0.103150809,0.106836569,0.103098049,0.10508646,219371825.9,2157887346,0.294618358,0.29806063,0.283924463,0.288653296,1391288259,12949750917,58.2280473,58.66008,56.49974552,57.13903008,1601010110,3725788182,11737.32523,11806.05628,11548.78445,11675.73934,17489608833,2.15E+11
08/08/2020,0.139089232,0.147424299,0.13812772,0.145780693,325527430.6,3779666320,,,,,,,10.07967413,13.70314345,9.990671129,12.68920721,2483258217,4441222522,22.3125995,22.93997308,21.94044794,22.87811916,236392684.9,3303750487,379.5515837,393.9873761,377.3497188,393.9873761,9342060531,44166324646,1.002856006,1.008658373,0.999264931,1.000164006,25836510740,9999861495,0.10317697,0.10434438,0.10183392,0.102960038,179081363.5,2113295929,0.294905206,0.298728147,0.291251874,0.294021591,1355768291,13190586827,57.20586739,58.54294047,56.65136135,58.12920588,1726820323,3789893301,11604.55335,11800.06485,11558.43163,11754.04581,17572057837,2.17E+11
07/08/2020,0.144079942,0.146949363,0.134988914,0.139155241,620550177.6,3607887750,,,,,,,10.14791726,10.18863073,9.396869207,10.06336479,1084341900,3522177678,22.72139156,23.00437683,21.62869269,22.31154553,326409994,3221933538,395.2268765,398.2490185,367.9355063,379.512855,12751687084,42538578850,1.000334037,1.015853645,0.998067347,1.002846431,35097319459,10026680975,0.106426665,0.107728677,0.10005265,0.103120821,425365420.2,2116596099,0.303463522,0.30932366,0.28732896,0.29466375,4278382957,13219395791,59.14830096,60.84126395,55.87172743,57.24553207,2756992175,3731890489,11778.89428,11898.03841,11408.59404,11601.47271,23132312867,2.14E+11
06/08/2020,0.142703517,0.14560872,0.140562902,0.144048021,278613533.2,3734743214,,,,,,,9.554093326,10.16872166,9.495111339,10.14025461,930966730.8,3549089112,23.32457975,23.33039727,22.56967287,22.70766141,246554660.8,3279135270,401.5838666,403.4886666,392.6001854,394.9619571,11304626458,44264836294,1.003038506,1.006458146,0.999345869,1.000174761,32564418808,9999969021,0.107862868,0.108024083,0.105615066,0.10643199,217021091.4,2185304199,0.303142473,0.310061856,0.298339419,0.303584019,1946386689,13619582659,58.98693149,60.56393581,57.97606523,59.1642652,2241049269,3856601785,11749.87133,11902.33597,11598.7138,11779.77326,23400740340,2.17E+11
05/08/2020,0.143128986,0.145175449,0.141658633,0.142694844,274829818.8,3699659275,,,,,,,9.832138835,9.851598227,9.419010979,9.558774118,961098081.3,3345570941,22.28726966,23.55714068,22.1399761,23.33621662,344072749.3,3369902765,389.7108199,406.3039653,386.2184841,401.5905863,12875466638,45002213069,1.000195983,1.008507091,0.999532554,1.003089171,33191883907,10029107935,0.109910927,0.111014144,0.107408723,0.107935482,236900060.4,2214458339,0.300783411,0.307873505,0.292720133,0.303311361,2048410252,13607350506,57.5762049,59.76585189,57.11745039,59.01070626,2144590019,3846220333,11203.8231,11786.6169,11158.28519,11747.02283,24411254471,2.17E+11
04/08/2020,0.137332361,0.147619238,0.136807627,0.143017913,376096013.2,3708035529,,,,,,,9.164508147,9.930108892,9.097129182,9.821836188,1400412714,3437642666,22.05478822,22.40495912,21.62369131,22.28258638,241931958.2,3217751647,386.1564674,400.7006254,382.9851134,389.8754851,14086704221,43684129572,1.001436183,1.00718953,0.997383893,1.000399338,32423781475,10002214392,0.105056326,0.111196783,0.105056326,0.109970579,322228935.6,2255913581,0.309935184,0.318295854,0.294030078,0.300492816,2746437659,13480903122,58.46235403,59.41592147,56.8005086,57.533054,2088598738,3749523928,11246.20325,11385.38157,11094.14539,11205.89292,21250197042,2.07E+11
03/08/2020,0.133497624,0.138120321,0.132595716,0.137334726,248378861.8,3560687133,,,,,,,8.271558437,9.202514066,8.178178607,9.164758526,944680773.4,3207665484,20.94066034,22.38204127,20.77110317,22.05501059,265708948.7,3184888210,371.1338591,396.5069916,369.3363335,386.2951734,12834648062,43277729882,0.997867762,1.023487391,0.993891407,1.001413554,29956228167,10012354747,0.102639975,0.108084834,0.101730075,0.105058659,307978252.4,2153416691,0.28749033,0.318866211,0.285190044,0.309940086,3340814994,13904732686,56.62489887,59.64495601,56.13666503,58.46890283,2250487587,3810634494,11043.76888,11453.07872,11012.41474,11246.34877,20271713443,2.08E+11
02/08/2020,0.143755631,0.147090259,0.130183655,0.133504592,421324885,3461382969,,,,,,,8.3082595,8.676110963,7.474882154,8.271775937,1281614849,2895121578,21.54673248,22.01515565,19.97268684,20.94488704,299350525.2,3024579087,385.549871,411.2283118,357.1436344,370.6717115,18909744275,41522323563,0.996900074,1.05637306,0.991539287,0.997850737,43620863810,9976732914,0.107005581,0.114878942,0.098981343,0.102550254,499258062.1,2101488480,0.289742265,0.322561162,0.27559335,0.287062296,4780736538,12878374454,61.25952428,64.45904892,55.80258959,56.64144374,3499183526,3691130076,11758.76467,12034.14415,11018.13004,11053.6139,27410067336,2.04E+11
01/08/2020,0.138797616,0.145828879,0.138498105,0.143572772,362476706.6,3722421374,,,,,,,7.772912385,8.386368808,7.649139523,8.304458851,757545560.1,2906560598,20.6681464,21.61899119,20.59519492,21.53043084,264604007.7,3109135453,345.7986019,388.8479743,343.5874341,385.1997193,14045259477,43144477508,0.999884278,1.003142808,0.992579388,0.997012626,36596724667,9968353299,0.096931173,0.107753633,0.09688004,0.10699543,400852491.5,2192580351,0.258903788,0.295758802,0.255843863,0.289528999,3167874461,12989037258,57.99813709,61.66317572,57.50492355,61.29322579,3124975567,3993808114,11322.5705,11794.77539,11239.68274,11759.59277,26075670303,2.17E+11
31/07/2020,0.140673286,0.14099023,0.136542278,0.138797616,230659122.2,3598615577,,,,,,,7.41332208,7.836711843,7.41332208,7.772912385,674556974.1,2720519335,19.99009419,20.838476,19.93484727,20.6681464,229781079.9,2984615923,334.633743,348.6113723,329.3409369,345.5546493,12030600492,38699278449,1.001381995,1.004643392,0.997482631,1.000141382,31216575237,9999635295,0.096670609,0.097133898,0.095434806,0.096931173,176835285.7,1985953070,0.244649281,0.259601418,0.242200221,0.258903788,1854522560,11615109241,56.65484898,58.73869511,55.82644398,57.99813709,2461431454,3778669742,11110.21094,11415.8639,10987.05355,11323.46642,23160469766,2.09E+11
30/07/2020,0.139967847,0.142188811,0.137262064,0.140588454,257573326.9,3645046756,,,,,,,7.114584184,7.55501408,7.047040445,7.416991545,605829267.8,2595947041,19.89725207,20.06949205,19.5722077,20.01273589,200436410.2,2889970345,318.1449863,338.63119,315.7510899,334.5866293,11827689045,37466380887,1.002462025,1.007224034,0.998880618,1.001862899,30145197612,10016847397,0.095302155,0.097457974,0.094836731,0.096642757,180339488.4,1979657351,0.243254422,0.248586067,0.238767531,0.24452249,1650758400,10966533744,55.10084313,57.97104256,54.07687711,56.64311208,3015740898,3689985568,11099.83289,11169.35667,10895.45541,11111.21429,22857247901,2.05E+11
29/07/2020,0.148646939,0.14939587,0.139179805,0.139879411,451915306.6,3626663356,,,,,,,7.22311537,7.468139846,7.030923251,7.116082938,577077884,2490629028,20.19166941,20.374127,19.86468478,19.89558913,204440431.7,2873053585,316.5553739,324.3808033,313.1095935,318.1908844,10878845706,35626126751,1.000433322,1.008559528,0.995656278,1.00254029,31945080196,10023620102,0.09697652,0.099101243,0.095059703,0.095287983,241946097.8,1952072761,0.230148402,0.249352632,0.23007852,0.243099138,2022835116,10902698157,55.59170361,56.69272818,55.03009152,55.17200391,2572759911,3593728339,10912.95296,11304.39707,10856.14134,11100.46813,24617249715,2.05E+11
28/07/2020,0.138761544,0.150220218,0.135519145,0.148598235,638080213.5,3852716910,,,,,,,7.091758335,7.38802943,6.92342389,7.22346045,592707770.8,2528211158,19.70059407,20.6132141,19.49979158,20.17354734,284409543.9,2913192575,321.8297516,325.9059655,307.7213587,316.6572523,12357108065,35450097600,0.997672206,1.008092302,0.995714515,1.00085351,37054214114,10006755306,0.094529249,0.097532384,0.093606102,0.097001753,298863221.8,1986337196,0.223889453,0.233693028,0.217893666,0.230276596,1754695828,10327622850,53.06098609,57.13096634,51.90334623,55.57520501,3293197775,3619587263,11017.46385,11204.3276,10632.6317,10912.82305,28766551142,2.01E+11
27/07/2020,0.147891314,0.149313655,0.130258558,0.138770879,745732008.1,3597922375,,,,,,,7.490935715,7.494195256,6.583508033,7.095583098,921616284.8,2483454084,19.51531241,20.1393883,18.55101928,19.62032781,325386899,2833304045,309.6579232,330.7012154,309.6579232,321.5140882,15644257058,35989428749,0.998796107,1.013798847,0.991744103,1.001096972,44309144839,10009189490,0.098680879,0.099597386,0.09011368,0.094540675,347516202.3,1935600557,0.214948035,0.227414508,0.211675761,0.223671602,1762737985,10031396993,47.9737565,54.9314878,47.52111041,52.95002692,3397559596,3448224688,9905.217914,11298.22176,9903.970111,10990.8734,35359749590,2.03E+11
26/07/2020,0.142970963,0.153704565,0.141285633,0.148107607,743098554.2,3839996381,,,,,,,7.656191728,7.903681383,7.331561471,7.499004843,693139971.6,2624651695,19.75263709,20.23477771,19.357723,19.52102455,248581856.8,2818964003,303.6923677,316.3863257,300.2678283,309.6436093,12003973026,34656472193,0.998049285,1.009557005,0.993857305,0.998870744,28852807826,9986931176,0.100115237,0.105067202,0.097448661,0.098732257,328857054.9,2020075131,0.213994108,0.224030918,0.212792311,0.21498184,1448138807,9641671805,48.83658687,50.37880177,47.71577942,47.97871897,2587129920,3124123307,9680.234831,10023.80766,9652.847206,9905.167247,20507998997,1.83E+11
25/07/2020,0.121925424,0.144675934,0.121925424,0.143577755,630341415.6,3722550592,,,,,,,7.437192481,7.769492169,7.406813894,7.657823541,567102974.8,2680238239,19.15779015,19.97781817,19.1424687,19.77642246,257057784.8,2855845136,279.0263641,306.7409995,279.0263641,304.0567612,10785021813,34027002730,0.999501542,1.003305749,0.996620444,0.998061751,25077707687,9978842678,0.095662482,0.100673162,0.095329879,0.100178549,237008046.5,2049666489,0.20395925,0.21659823,0.203756889,0.214102459,1225769666,9602232677,44.10725971,49.16240258,44.06789427,48.80476604,2433671618,3177555508,9539.485515,9704.557013,9530.212196,9677.113497,16610070933,1.78E+11
24/07/2020,0.123918428,0.124084917,0.12105126,0.121887708,198707994.7,3160191204,,,,,,,7.874666228,7.897801504,7.40720088,7.432152768,560444025.2,2601253469,18.67661257,19.52333141,18.27448146,19.15290045,248008822.6,2765804467,274.7226984,286.1928319,269.2397846,279.2154095,9466060358,31243266716,0.99825495,1.003818365,0.997001496,0.99899345,22338273101,9988158017,0.097764104,0.097930668,0.095255698,0.095562609,221044089.4,1955223758,0.207813598,0.208013423,0.202637279,0.204048567,1294356195,9151327925,44.85010616,44.88047649,44.05884287,44.18254056,1620747746,2876436566,9585.514802,9623.337032,9481.453925,9536.892686,16552768325,1.76E+11
23/07/2020,0.123966794,0.125859075,0.123651149,0.123772805,201587814.1,3209066253,,,,,,,7.466169102,8.035498554,7.422850433,7.874477148,726843306,2756067002,18.08734043,18.68641929,18.07370751,18.67329626,220207322.6,2696546476,262.3886473,277.5834764,261.0470832,274.689049,10281309262,30733019165,1.000530803,1.003687723,0.996424961,0.998186151,24897129948,9980086463,0.097260727,0.100999256,0.096909238,0.097763964,259146414.4,1999403437,0.203330951,0.209243651,0.201667494,0.207577826,1443659224,9309610859,44.93959428,45.46665141,44.57751039,44.85007694,1775727714,2919572018,9527.141996,9610.247125,9483.004019,9581.072011,18146399002,1.77E+11
22/07/2020,0.122981152,0.124328075,0.120629698,0.123922275,157853191,3212941570,,,,,,,7.278393011,7.594723981,7.092309493,7.466975143,641161938.1,2613441300,17.70544516,18.09190782,17.51343969,18.09190782,191909868.4,2612590172,245.0372655,262.9850389,242.484339,262.1906563,7702077383,29331058164,0.998895097,1.004212929,0.990811065,1.000877242,21007802308,10006992588,0.096169688,0.097494471,0.094478371,0.097224161,188477645.9,1988120719,0.199028733,0.20373892,0.196882692,0.203342161,935529987.4,9112196068,43.60678894,45.00084154,43.31925828,44.93611621,1383704376,2924848189,9375.080464,9530.519009,9319.653395,9525.36345,16532254884,1.76E+11
